,title,tag,location,description,img,image_count,pid,url
42,애플워치 마그네틱 충전기(New!),"애플워치,애플워치충전기,애플워치밴드,애플워치마그네틱,애플워치7",서울특별시 광진구 구의제3동,"2개 구매시 *무료배송* 깜짝 이벤트!!!

🍎🍎🍎🍎🍎안녕하세요🍎🍎🍎🍎🍎
애플워치 악세사리를 판매중인 마켓입니다!
이번에는 애플워치 마그네틱 충전기 제품을 준비했습니다!

USB로 되어있어 언제 어디서나 편리하게 충전 가능합니다!
여행갈때
회사에서
학교에서

2시간이면 애플워치를 Full로 충전 가능합니다!

좋은물건 최저가로 제공해드리겠습니다!

감사합니다",https://media.bunjang.co.kr/product/150173721_{cnt}_1634477885_w{res}.jpg,5,150173721,https://m.bunjang.co.kr/products/150173721
43,애플워치 스텐드 (New!),"애플워치거치대,애플워치충전기,애플워치스텐드,애플워치악세사리,애플워치se",서울특별시 광진구 구의제3동,"2개 구매시 *무료배송* 깜짝 이벤트!!!

안녕하세요! 
고퀄리티 애플워치 악세사리만 판매중인 마켓입니다!
❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛❤️💛

애플워치 스텐드 판매합니다! 애플워치 덕질의 필수템! 
마진 싹 ~ 빼고 진짜 저렴한 가격에 좋은 물건 구했습니다!

제가 여러가지 제품 사용해본 후 이거다 싶어서 판매하게 됐어요!
믿고 구입 하셔도 됩니다!

가장 심플하고 깔끔해서 회사, 방 에두고 쓰시기 좋아요!
스텐드에 애플워치를 거치하면 시계처럼 됩니다!

- 블랙
- 화이트


항상 좋은 물건으로 보답하겠습니다!
감사합니다! ",https://media.bunjang.co.kr/product/146340439_{cnt}_1634391902_w{res}.jpg,7,146340439,https://m.bunjang.co.kr/products/146340439
44,갤럭시워치4 스포츠밴드 흰색,"갤럭시워치4,갤럭시워치스트랩,갤럭시워치밴드,갤럭시워치4밴드,갤럭시워치4스트랩",서울특별시 은평구 갈현제1동,"갤럭시 워치4 스포츠 스트랩 흰색입니다.
미개봉이며 사이즈는 S/M 사이즈로
운동하거나 땀 흘리는 스포츠를 할때 오염 걱정 없이
착용하기 좋습니다
",https://media.bunjang.co.kr/product/169994002_{cnt}_1636971779_w{res}.jpg,1,169994002,https://m.bunjang.co.kr/products/169994002
45,갤럭시워치4 레더밴드 브라운,"갤럭시워치4스트랩,갤럭시워치444mm,갤럭시워치스트랩,워치스트랩",서울특별시 은평구 갈현제1동,"미개봉
갤럭시 워치4 스트랩 입니다.

하이브리드 래더 스트랩으로
바깥은 레더 안쪽은 실리콘 소재여서
땀이나 물에 강한 스트랩입니다.

사이즈는 M/L 입니다
색상은 보시는대로 브라운입니다.

",https://media.bunjang.co.kr/product/169993822_{cnt}_1636971646_w{res}.jpg,1,169993822,https://m.bunjang.co.kr/products/169993822
46,갤럭시워치 46mm 풀박스 판매합니다.,"갤럭시워치,워치,애플워치,46mm",서울특별시 강동구 명일제1동,"갤럭시워치 46mm 블루투스 판매

구매는 19년 2월쯤 구매하여 사용한 갤럭시워치 판매합니다.
(18년 11월 제조)

다른 일반 손목시계들이랑 번갈아가며 차서 실착용 기간은 1년정도 되고, 상태 괜찮은 편입니다~

구성품은 박스풀입니다~~",https://media.bunjang.co.kr/product/162844684_{cnt}_1635909660_w{res}.jpg,9,162844684,https://m.bunjang.co.kr/products/162844684
47,"(미개봉) 애플워치 se 44mm 실버, 스페이스그레이","애플,애플워치,애플워치se,애플워치se44",경기도 김포시 장기동,"애플워치 se gps 44mm 실버, 스페이스그레이 미개봉판매합니다. 직거래 김포 장기동이며 택배는 우체국택배이용합니다 (택배비+4000원)똑같은 상점명으로 애플워치 대량 판매했는데 해킹당해서 7일후에 다시 만들었습니다😭 예전에 상점사진 첨부할게요!
에눌은 죄송합니다!",https://media.bunjang.co.kr/product/170612557_{cnt}_1637539051_w{res}.jpg,2,170612557,https://m.bunjang.co.kr/products/170612557
48,갤럭시워치4 44mm,"갤럭시워치4,갤럭시워치,갤럭시워치4클래식46mm,갤럭시워치444",경기도 광명시 하안2동,"갤럭시워치4 44mm
거의 두달 정도 사용했습니다
깨끗하게 사용했어요
생각없이 후려치는 네고는 연락하지마세요
줄은 서비스로 다 드립니다
직거래는 독산역 철산역 입니다
",https://media.bunjang.co.kr/product/170707373_{cnt}_1637581133_w{res}.jpg,6,170707373,https://m.bunjang.co.kr/products/170707373
49,애플워치 5 44mm 나이키 스그 셀룰러 팝니다,"애플워치,애플워치544mm,셀룰러,나이키,애플워치5",,"애플워치5 44mm 팝니다.

판매가격 : 26만

단품 + 줄 여러개 + 충전케이블


중고제품 특성상 잔기스가 있습니다. 
나이키 에디션이라 나이키전용 워치페이스도 쓰실 수 있고 애플워치 입문 생각하고 계신다면 센서 몇가지 빠진 SE보다는 훨씬 더 좋은 선택지라고 생각합니다

택배거래시 꼼꼼히 포장해서 보내드립니다

택배거래 -> 선불 3000원에 보내드립니다

직거래 -> 군산대근처 




문의는 문자로 부탁드립니다

주말 위주로 거래합니다. 월요일날 붙여드려요. 


",https://media.bunjang.co.kr/product/170446772_{cnt}_1637404391_w{res}.jpg,3,170446772,https://m.bunjang.co.kr/products/170446772
50,애플워치se GPS 44mm 풀박스 (배터리100%),"애플워치se,애플워치se44,애플워치,애플",,"2021년 7월달 프리스비에서 구매

애플워치se GPS 44mm 실버 풀박스(기본스트랩,충전기,설명서 등 다 포함)+스트랩 하나 추가로 그냥 드립니다!

배터리성능 100%
잔기스,찍힘 등 전혀없음,성능하자없음

착용을 별로안했습니다 사용감 전혀없어요!

택배포함 305,000원
",https://media.bunjang.co.kr/product/170707192_{cnt}_1637580456_w{res}.jpg,6,170707192,https://m.bunjang.co.kr/products/170707192
51,애플워치 se 스그 44mm,"애플워치,애플워치se44",서울특별시 강남구 신사동,"애플워치 구매 한달정도됐고요 쿠팡에서 구매했습니다
실사용 3-4번 이고요 
물건 깨끗하게 쓰는편이고 사자마자 앞뒷면 보호필름 케이스 사서 장착하고 다녀서 실기스 없습니다 거의 새상품이라고 생각하셔도됩니다
판매이유 생각보다 쓸데없고 제트플립으로 갈아탔습니다
배터리 100프로 상태입니다
쿨거래 하실분 구해요",https://media.bunjang.co.kr/product/165061477_{cnt}_1637580510_w{res}.jpg,2,165061477,https://m.bunjang.co.kr/products/165061477
52,애플워치3 스테인리스 셀룰러,"스테인리스,애플워치,셀룰러",경기도 안양시 만안구 석수3동,"애플워치3 스테인리스 셀룰러 38입니다
말도 안되는 가격 22에 드릴게요ㅜㅜ
생활기스 살짝 있으나 사진과 같이 상태 좋아요

스테인리스는 알루미늄 보다 20-30 비싼 고가 모델입니다. 

실착 3개월 정도예요

교환 안해요
쿨거래시 택포할게요",https://media.bunjang.co.kr/product/170580195_{cnt}_1637491642_w{res}.jpg,6,170580195,https://m.bunjang.co.kr/products/170580195
53,애플워치 실리콘 스트랩 미개봉,"애플워치스트랩,44mm,실리콘스트랩,애플워치,스트랩",서울특별시 노원구 상계8동,"카키색 계열입니다
새상품입니다!
실리콘 스트랩 44mm S/M사이즈입니다

직거래는 안합니다! 택배로만 거래합니당
택배비는 3천원 별도입니다:)",https://media.bunjang.co.kr/product/169948754_{cnt}_1637224894_w{res}.jpg,2,169948754,https://m.bunjang.co.kr/products/169948754
54,애플워치 솔로루프 미개봉,"애플워치,솔로루프,솔로루프스트랩,스트랩,44mm",서울특별시 노원구 상계8동,"네이비 솔로루프입니다
새상품입니다!
솔로루프 스트랩 44mm S/S사이즈입니다
손목얇은 남성분이나 여성분에게 맞습니다

직거래는 안합니다! 택배로만 거래합니당
택배비는 3천원 별도입니다:)",https://media.bunjang.co.kr/product/169948833_{cnt}_1637224948_w{res}.jpg,2,169948833,https://m.bunjang.co.kr/products/169948833
55,애플워치3 38mm 와이파이,"애플워치,애플워치3,워치",경상남도 김해시 북부동,"애플워치3 38mm 와이파이 모델입니다
배터리 성능100% 사용기간 짧습니다
무하자, 잔기스도 없어요
직거래, 택배 다하니 연락주세요",https://media.bunjang.co.kr/product/164612164_{cnt}_1633314902_w{res}.jpg,2,164612164,https://m.bunjang.co.kr/products/164612164
56,애플워치5(GPS) 44mm 스페이스 그레이 팝니다.,"애플워치5,애플,애플워치gps",경기도 양평군 옥천면,"사진에 보시다시피 20년 7월 13일에 구매했구요.

완전 소중히 써서 상태 정말 깨끗합니다.

구성품 다 드립니다. 번톡 주세요~",https://media.bunjang.co.kr/product/143432283_{cnt}_1637110016_w{res}.jpg,3,143432283,https://m.bunjang.co.kr/products/143432283
57,애플워치6 44mm 셀룰러 스테인리스 스틸 (실버) - 애플케어,"애플워치,애플워치6,애플워치44,애플워치644mm",서울특별시 은평구 대조동,"애플워치6 44mm 스테인리스 스틸 (실버) 판매합니다
풀박스이고, 스트랩은 화이트도 포함데어 있습니다
애플케어 가입되어 있습니다",https://media.bunjang.co.kr/product/170706507_{cnt}_1637580110_w{res}.jpg,3,170706507,https://m.bunjang.co.kr/products/170706507
58,애플워치 클래식버클 미드나잇 블루 미개봉,"애플워치,클래식버클,미드나잇블루,애플",,애플워치 클래식버클 미드나잇 블루 색상입니다 사이즈는 애플워치7 41미리 40미리 38미리에 호환이 가능합니다 개봉안한 미개봉상태입니다 구매원하시는분은 문의 주세요 감사합니다,https://media.bunjang.co.kr/product/169429159_{cnt}_1636453529_w{res}.jpg,1,169429159,https://m.bunjang.co.kr/products/169429159
59,애플워치 정품 밀레니즈 루프 실버 45mm 44mm 42mm,"애플,애플워치,밀레니즈,밀라네즈,밀레니엄",경기도 성남시 분당구 운중동,"애플워치 정품 스테인리스 밀레니즈 루프 42mm 44mm 45mm 
(42mm 제품인데 45, 44와 사이즈 같습니다) 

구매해놓고 애플워치를 처분하게 되어 판매합니다
버클부분 기스 없어요 직접 오셔서 확인하시고 거래 가능합니다 

직거래 택배거래 가능합니다",https://media.bunjang.co.kr/product/168672436_{cnt}_1637579881_w{res}.jpg,3,168672436,https://m.bunjang.co.kr/products/168672436
60,애플워치 써드파티 링크 브레이슬릿 45mm 44mm 42mm,"애플,애플워치,스마트워치,시계줄,브레이슬릿",경기도 성남시 분당구 운중동,"애플워치 서드파티 제품 링크 브레이슬릿입니다 (애플정품 X)

예전에 구매했었는데 지금은 애플워치를 처분하여 판매합니다 
스테인리스제품이고 한번도 사용을 안해서 기스 없는 새제품이에요 커넥터만 바꾸시면 41 40 38mm 에도 사용가능해요!
여분줄 모두 드립니다",https://media.bunjang.co.kr/product/167451766_{cnt}_1637152224_w{res}.jpg,3,167451766,https://m.bunjang.co.kr/products/167451766
61,(교환) 워치6스뎅그파44>워치6스뎅실버44,"애플,애플워치6,스테인리스,그파실버,교환",경기도 화성시 화산동,애케플 가입되어있구요 상태정말좋아요. 9/13일 도착했구요 동일모델 ❗️워치6 실버 스뎅 44 애케플o❗️가입되어있는걸로 교환원해요. 직거래원하고요 장소는 대화로 정하겠습니다! 연락주세요,https://media.bunjang.co.kr/product/168650006_{cnt}_1635754782_w{res}.jpg,1,168650006,https://m.bunjang.co.kr/products/168650006
62,갤럭시액티브2 ,갤럭시워치액티브2,경기도 이천시 증포동,보호커버사용해서  엄청 깨끗합니다 ,https://media.bunjang.co.kr/product/170705745_{cnt}_1637579721_w{res}.jpg,4,170705745,https://m.bunjang.co.kr/products/170705745
63,핏빗인스파이어2 ,"핏빗인스파이어2,fitbit,inspire2,스마트워치,웨어러블",대전광역시 서구 정림동,"테스트용으로 실사용 2주사용했습니다
충전은 당연히 한번했고요 ..
여분 스트랩줄과 충전기 그대로 동봉합니다
새상품 인터넷가 15만원입니다
",https://media.bunjang.co.kr/product/170705091_{cnt}_1637579388_w{res}.jpg,6,170705091,https://m.bunjang.co.kr/products/170705091
64,기어s3 클래식 블루투스 풀박 ,"기어s3클래식,클래식,기어s3",경기도 안양시 동안구 관양1동,"클래식 블루투스 버전 풀박
액정 기스없고 본체도 깨끗해요
배터리 5월달에 교체했고 배터리 상태 좋음
기능 이상 없이 다 잘되고 삼성페이 되는 유일한 워치에요
직거래 안양관양고등학교 그외 택배 번톡주세요 ",https://media.bunjang.co.kr/product/170705237_{cnt}_1637579453_w{res}.jpg,8,170705237,https://m.bunjang.co.kr/products/170705237
65,11.15일구매/애플워치3스페이스그레이42mm,"애플,애플워치,애플워치3",경기도 안양시 동안구 부림동,"애플워치3 스페이스그레이 42mm입니다
11월 15일날 롯데아울렛에서 구매했으며 구매한지 일주일 지났는데 4번도 안찬거 같습니다 2021년 10월 제조 상품이구요 배터리 성능 100퍼 입니다 잘 안쓰게되어서 팝니다
되도록 직거래 선호합니다 !",https://media.bunjang.co.kr/product/170705184_{cnt}_1637579603_w{res}.jpg,4,170705184,https://m.bunjang.co.kr/products/170705184
66,애플워치3 38 (3월제조 S급) ,애플워치3,경기도 안산시 상록구 사이동,"✨ 애플워치3 38mm 스페이스 그레이 ✨

배터리성능 100
제조일자 2021.MAR 

기스없어요 

스트랩은 가죽 있어요 🙆🏻‍♀️

정품 스트랩 없어요 🙅🏻‍♀️",https://media.bunjang.co.kr/product/170703316_{cnt}_1637579460_w{res}.jpg,7,170703316,https://m.bunjang.co.kr/products/170703316
67,(미개봉)애플워치7 스테인리스 41mm실버 색상 셀룰러,"애플워치,스마트워치,애플워치7스테인리스,애플워치741mm스타라이트",,애플워치 7 스테인레스 41mm 스타라이트 색상 개봉도 안한 새제품 입니다 워치 있는데 선물받아서 내놓게 되었어요 849000원 정가 제품입니다,https://media.bunjang.co.kr/product/169916773_{cnt}_1637579663_w{res}.jpg,3,169916773,https://m.bunjang.co.kr/products/169916773
68,톰브라운 갤럭시워치3 20mm 스트랩  2종  새제품,"워치3톰브라운스트,톰브라운,갤럭시워치3스트랩",서울특별시 영등포구 신길제7동,"톰브라운 에디션
정품 스트랩입니다.
새제품이며,
안쪽에 다 로고 들어간 제품입니다

스트라이프 159,000원

블랙 스포츠 밴드 89,000원",https://media.bunjang.co.kr/product/139907556_{cnt}_1635373443_w{res}.jpg,1,139907556,https://m.bunjang.co.kr/products/139907556
69,갤럭시 기어s3 lte,"갤럭시,워치,갤럭시워치기어,기어,s3",경기도 부천시 역곡1동,lte 버전이구요 하루는 씁니다 구성품은 충전기랑 본체구요 필름에 기스가 많긴한데 떼셔서 사용하시면 됩니다,https://media.bunjang.co.kr/product/170705126_{cnt}_1637579403_w{res}.jpg,2,170705126,https://m.bunjang.co.kr/products/170705126
